time,temperature_2m (°C),relativehumidity_2m (%),dewpoint_2m (°C),surface_pressure (hPa),rain (mm),cloudcover (%),windspeed_10m (km/h),winddirection_10m (°),soil_temperature_7_to_28cm (°C),soil_moisture_7_to_28cm (m³/m³)
1640584800,23.5,48,11.8,924.3,0,0,11.5,122,20.9,0.347
1640588400,24.6,41,10.7,923.4,0,0,11.7,124,21.2,0.346
1640592000,25.4,39,10.4,922.6,0,0,11.7,124,21.5,0.346
1640595600,25.7,38,10.4,922.1,0,0,11.5,122,21.8,0.345
1640599200,25.5,39,10.7,921.3,0,0,11.2,123,22.1,0.345
1640602800,24.8,42,11.1,921.5,0,0,10.8,120,22.3,0.344
1640606400,23.4,49,12,921.8,0,0,8.3,124,22.4,0.344
1640610000,21.1,58,12.6,922.1,0,0,8.4,121,22.5,0.344
1640613600,19.7,66,13.2,922.4,0,0,8.9,117,22.5,0.344
1640617200,18.6,73,13.7,922.6,0,0,9.7,112,22.4,0.344
1640620800,17.8,78,14,922.8,0,0,10.2,108,22.3,0.344
1640624400,17.1,83,14.2,922.3,0,0,10,105,22.1,0.344
1640628000,16.6,85,14.2,921.8,0,0,10.3,102,22,0.344
1640631600,16.2,88,14.2,921.4,0,0,10.7,102,21.8,0.344
1640635200,15.9,91,14.4,920.5,0,1,11.3,99,21.6,0.344
1640638800,15.5,94,14.6,919.9,0,7,11.3,97,21.5,0.344
1640642400,15.3,97,14.8,920,0,77,11.3,97,21.3,0.344
1640646000,15.4,98,15.1,920.3,0,86,11.7,99,21.1,0.344
1640649600,15.6,98,15.4,921.3,0,90,12.1,102,21,0.344
1640653200,15.8,98,15.5,921.9,0,87,10.5,106,20.9,0.344
1640656800,16.2,95,15.4,922.6,0,74,10.5,112,20.7,0.344
1640660400,17.1,86,14.7,923,0,41,14.2,117,20.7,0.344
1640664000,19.1,70,13.4,923.5,0,16,12.1,120,20.7,0.344
1640667600,21.3,59,12.9,923.9,0,9,11,122,20.8,0.344
1640671200,23,52,12.6,924.1,0,2,10.5,121,21,0.343
1640674800,24.3,48,12.5,923.2,0,3,10.3,119,21.3,0.343
1640678400,25.1,45,12.2,922.5,0,2,10.6,118,21.6,0.342
1640682000,25.4,43,12,921.5,0,3,10.7,123,21.9,0.342
1640685600,25.3,43,11.8,920.6,0,1,10.9,117,22.2,0.341
1640689200,24.7,44,11.6,920.3,0,0,11.6,120,22.4,0.341
1640692800,23.4,48,11.8,920.7,0,0,9.8,126,22.5,0.341
1640696400,21.3,56,12.1,921,0,0,8.3,124,22.6,0.341
1640700000,19.8,62,12.4,921.2,0,0,8.5,118,22.6,0.341
1640703600,18.8,68,12.8,921.6,0,0,9,113,22.5,0.341
1640707200,17.9,75,13.4,921.8,0,0,9.1,108,22.4,0.341
1640710800,17.3,82,14.2,921.8,0,1,9.8,107,22.2,0.341
1640714400,16.5,91,15.1,921,0,5,10,105,22.1,0.341
1640718000,16.8,94,15.8,920.7,0,22,10.9,107,21.9,0.341
1640721600,16.8,97,16.3,919.7,0,68,11.4,108,21.8,0.341
1640725200,16.8,98,16.5,919.1,0,81,11,109,21.6,0.341
1640728800,16.9,98,16.6,918.8,0,90,12.2,114,21.5,0.341
1640732400,17,98,16.6,918.9,0,90,14.2,117,21.4,0.341
1640736000,17,97,16.6,919.9,0,89,14.7,121,21.3,0.341
1640739600,17,97,16.5,920.4,0,90,13,124,21.2,0.341
1640743200,17.3,95,16.5,921.3,0,82,13.7,120,21.1,0.341
1640746800,17.9,89,16.1,922,0,59,13.5,119,21.1,0.341
1640750400,19.4,78,15.4,922.3,0,54,11.4,114,21.1,0.34
1640754000,21.7,63,14.2,922.9,0,37,10.2,113,21.2,0.34
1640757600,23.2,54,13.3,923,0,20,9.5,115,21.4,0.34
1640761200,24.3,50,13.2,922.3,0,15,10.1,117,21.6,0.339
1640764800,25.2,46,12.7,921.3,0,11,10.2,122,21.9,0.339
1640768400,25.6,44,12.3,920.6,0,4,9.7,121,22.2,0.338
1640772000,25.5,43,12.1,919.7,0,11,8.8,125,22.5,0.338
1640775600,25,44,11.9,919.9,0,13,9,119,22.7,0.338
1640779200,24.1,47,12,920.5,0,19,7.9,120,22.9,0.338
1640782800,22.3,54,12.4,921.1,0,16,8,117,22.9,0.338
1640786400,21.1,59,12.7,921.5,0,8,9,113,22.9,0.338
1640790000,19.9,64,12.9,921.5,0,1,10,111,22.9,0.338
1640793600,18.7,70,13.1,921.7,0,0,10.9,107,22.8,0.338
1640797200,17.9,76,13.5,921.6,0,0,12.1,102,22.6,0.338
1640800800,17.1,83,14.2,921.4,0,1,12.7,98,22.5,0.338
1640804400,16.8,91,15.3,921.3,0,14,13,96,22.3,0.338
1640808000,16.5,96,15.9,921,0,50,13,96,22.2,0.338
1640811600,16.5,97,16.1,920.4,0,79,13.4,95,22,0.337
1640815200,16.4,98,16.1,919.9,0,86,12.6,92,21.9,0.337
1640818800,16.2,97,15.8,920.1,0,59,11.5,86,21.7,0.337
1640822400,15.9,97,15.5,920.9,0,64,10.8,86,21.6,0.337
1640826000,15.5,99,15.3,921.3,0,68,11.5,86,21.4,0.337
1640829600,15.9,96,15.2,922.3,0,69,12.6,87,21.3,0.337
1640833200,17.4,85,14.8,922.9,0,19,13,90,21.2,0.337
1640836800,20.1,68,14,923.2,0,0,13.3,92,21.3,0.337
1640840400,22.7,51,12,923.5,0,2,13.8,96,21.4,0.337
1640844000,24.4,44,11.3,923.8,0,0,14.6,99,21.6,0.336
1640847600,25.5,46,12.9,923.2,0,30,15.8,102,21.9,0.336
1640851200,25.5,48,13.8,922,0,100,16,104,22.1,0.336
1640854800,25,52,14.6,921.2,0,45,15.3,105,22.4,0.335
1640858400,24.6,54,14.8,920.5,0,37,15.4,101,22.6,0.335
1640862000,23.7,60,15.3,920.9,0.1,57,15.9,96,22.8,0.335
1640865600,21.6,72,16.3,921.1,0,56,15.2,95,22.9,0.335
1640869200,20.3,79,16.5,921.9,0,50,14.4,93,22.9,0.335
1640872800,19.6,83,16.7,922.6,0,68,14.4,87,22.8,0.335
1640876400,19.2,85,16.7,923.4,0,71,14.9,82,22.8,0.335
1640880000,18.9,88,16.8,923.6,0,48,13.5,81,22.7,0.335
1640883600,18.7,89,16.9,923.7,0,50,13.8,81,22.6,0.335
1640887200,18.3,92,17,923.2,0,88,13.1,81,22.5,0.335
1640890800,18.6,94,17.6,923.1,0,91,14.5,83,22.4,0.335
1640894400,18.5,95,17.7,922.2,0,97,11.8,78,22.3,0.335
1640898000,18.3,97,17.8,921.5,0,95,11.6,74,22.2,0.335
1640901600,18.4,96,17.8,921.2,0,100,17.5,76,22.1,0.335
1640905200,18.2,97,17.8,921.4,0,98,17,73,22,0.335
1640908800,18.3,96,17.7,921.8,0,100,13.8,70,21.9,0.335
1640912400,18.4,95,17.7,922.5,0,100,13.6,68,21.8,0.335
1640916000,18.6,94,17.6,923.1,0,100,14.5,71,21.8,0.335
1640919600,19.3,88,17.4,924.1,0,84,23.2,77,21.7,0.335
1640923200,20.2,81,16.9,924.6,0,97,24.3,84,21.7,0.335
1640926800,21.8,72,16.5,925,0.2,88,23.4,88,21.7,0.335
1640930400,22.4,69,16.5,924.6,0.2,57,23.4,88,21.8,0.335
1640934000,23.3,65,16.3,923.9,0.2,54,22.3,88,21.9,0.335
1640937600,23.7,63,16.2,923,0.2,54,21.3,88,22.1,0.334
1640941200,24.1,61,16,921.8,0.1,52,20.2,87,22.2,0.334
1640944800,24.2,60,15.9,921.2,0.1,69,19.9,84,22.4,0.334
1640948400,24.1,60,15.9,921.4,0,51,17.4,83,22.5,0.334
1640952000,23.2,64,15.9,921.9,0,45,15.3,81,22.6,0.334
1640955600,21.9,70,16.2,922.8,0,54,15.7,79,22.6,0.334
1640959200,20.7,78,16.6,923.5,0,81,17.2,79,22.6,0.334
1640962800,20.1,82,17,924.1,0,98,16.1,80,22.6,0.334
1640966400,19.6,86,17.2,924.4,0,100,15.3,81,22.5,0.334
1640970000,19.2,89,17.4,924.2,0,80,14.9,83,22.4,0.334
1640973600,19,91,17.5,923.8,0,95,14.4,86,22.4,0.334
1640977200,18.6,90,17,923.5,0,95,13.7,87,22.3,0.334
1640980800,18.6,90,16.9,922.8,0,90,12.7,83,22.2,0.334
1640984400,18.4,90,16.8,922.4,0,90,12.5,78,22.1,0.334
1640988000,18.4,91,16.8,922.1,0,72,15.7,81,22,0.334
1640991600,18.4,91,16.9,922,0,83,13.3,77,21.9,0.334
1640995200,18.3,92,16.9,922.8,0,73,6.9,279,21.8,0.334
1640998800,18.4,92,17,923.2,0,83,6.5,273,21.8,0.334
1641002400,18.5,92,17.1,924.1,0.1,54,6.5,270,21.7,0.334
1641006000,19.9,82,16.7,924.6,0,52,7.1,255,21.6,0.334
1641009600,21.2,75,16.5,925.1,0.1,64,10.2,247,21.6,0.334
1641013200,21.6,73,16.5,925.1,0.1,67,11.6,240,21.7,0.334
1641016800,23,67,16.5,925.2,0.2,58,12.5,237,21.8,0.334
1641020400,23.9,62,16.2,924.4,0.2,57,12.8,232,22,0.333
1641024000,24.7,60,16.3,923.3,0,39,12.7,227,22.1,0.333
1641027600,24.8,59,16.3,922.3,0,98,13,224,22.4,0.333
1641031200,24,62,16.3,921.6,0.2,92,13.7,215,22.5,0.333
1641034800,23.2,65,16.2,921,0.1,53,12.5,213,22.7,0.333
1641038400,22.8,65,16,921.8,0,55,9.2,211,22.8,0.333
1641042000,21.6,72,16.2,922.8,0,76,6,205,22.8,0.333
1641045600,20.6,78,16.5,923.7,0,68,4.2,211,22.8,0.333
1641049200,19.8,83,16.7,924.1,0,53,4.1,225,22.7,0.333
1641052800,19.1,87,16.9,924.4,0,55,3.4,288,22.6,0.333
1641056400,18.6,90,17,924.2,0,56,4.7,337,22.5,0.333
1641060000,18.5,91,16.9,923.8,0,98,4.6,342,22.4,0.333
1641063600,18.3,92,16.9,923.4,0,100,5,330,22.3,0.333
1641067200,18.4,91,16.9,922.9,0,100,5.6,333,22.2,0.333
1641070800,18.4,90,16.8,922.2,0,100,6.3,336,22.1,0.333
1641074400,18.2,91,16.7,921.7,0,100,6,335,22,0.333
1641078000,17.9,92,16.7,921.9,0,100,6.4,333,22,0.333
1641081600,17.6,94,16.6,922,0,88,10.5,4,21.8,0.333
1641085200,17.3,95,16.5,922.6,0,88,9.8,8,21.7,0.333
1641088800,17.5,93,16.4,923.3,0,86,10.2,10,21.7,0.333
1641092400,18.4,86,16.1,924,0,57,13.7,5,21.6,0.333
1641096000,20.6,71,15.1,924.2,0,14,15.5,359,21.6,0.333
1641099600,23,59,14.4,924.6,0,11,15.9,356,21.7,0.332
1641103200,24.3,53,14,924.4,0,27,15.6,353,21.9,0.332
1641106800,25.6,47,13.3,923.1,0,53,15.3,352,22.1,0.332
1641110400,26.3,43,12.9,922.1,0,54,14.6,351,22.4,0.331
1641114000,26.2,43,12.7,920.9,0,85,14.2,351,22.7,0.331
1641117600,25.8,44,12.7,920.6,0,100,13.2,349,22.9,0.331
1641121200,24.7,50,13.6,920.8,0,90,14.1,345,23,0.33
1641124800,23.4,58,14.6,920.5,0,10,13.7,346,23.1,0.33
1641128400,21.9,65,15,921.4,0,5,11.4,347,23.2,0.33
1641132000,20.6,72,15.4,921.6,0,5,11.2,354,23.1,0.33
1641135600,19.6,78,15.6,922,0,9,11.5,2,23.1,0.33
1641139200,19,82,15.9,922.5,0,25,12.3,7,23,0.33
1641142800,18.4,88,16.3,922.6,0,35,12.3,7,22.8,0.33
1641146400,17.9,92,16.6,922.2,0,78,12.3,7,22.7,0.33
1641150000,18,92,16.7,922,0,89,12.3,7,22.6,0.33
1641153600,18,92,16.6,921.4,0,89,12.3,5,22.5,0.33
1641157200,17.6,93,16.5,920.6,0,87,11.2,4,22.3,0.33
1641160800,17.1,94,16.2,920.6,0,81,10.8,4,22.2,0.33
1641164400,16.6,96,15.9,920.6,0,60,11.2,360,22.1,0.33
1641168000,16,97,15.5,920.6,0,72,11.2,360,21.9,0.33
1641171600,15.8,96,15.2,921.3,0,70,10.4,360,21.8,0.33
1641175200,16,94,15,922.4,0,54,10.5,6,21.7,0.33
1641178800,17.5,82,14.4,923.1,0,8,11.9,2,21.6,0.33
1641182400,20.1,68,13.9,923.4,0,0,11.9,2,21.6,0.33
1641186000,22.4,57,13.3,923.8,0,0,11.9,2,21.7,0.33
1641189600,24.1,49,12.8,923.6,0,0,11.6,5,21.9,0.33
1641193200,25,46,12.6,922.8,0,1,10.5,8,22.2,0.329
1641196800,25.8,43,12.4,922,0,27,9.5,11,22.5,0.329
1641200400,26.2,41,11.9,921,0,33,9.1,18,22.8,0.328
1641204000,26.2,39,11.3,920.3,0,28,8.9,14,23.1,0.328
1641207600,25.6,40,11.1,920.5,0,35,9.1,7,23.3,0.328
1641211200,24.7,44,11.5,920.8,0,36,7.6,360,23.4,0.328
1641214800,23.1,50,12.1,921.6,0,29,7.9,357,23.4,0.328
1641218400,21.3,58,12.8,921.9,0,20,10.1,358,23.4,0.328
1641222000,20,66,13.5,922.1,0,24,11.2,356,23.4,0.328
1641225600,19.1,73,14.2,922.7,0,14,11.3,353,23.3,0.328
1641229200,18.2,80,14.7,922.4,0,5,11.3,351,23.1,0.328
1641232800,17.2,87,15,922.2,0,10,11.3,353,23,0.328
1641236400,17,91,15.5,921.8,0,14,11.2,356,22.8,0.328
1641240000,16.5,95,15.7,921.4,0,65,10.8,358,22.7,0.328
1641243600,16.5,95,15.8,920.9,0,82,10.8,358,22.5,0.328
1641247200,16.4,96,15.8,920.5,0,90,11.2,356,22.3,0.328
1641250800,16.5,95,15.7,920.8,0,89,10.1,2,22.2,0.328
1641254400,16.4,95,15.6,921.4,0,89,8.2,15,22.1,0.328
1641258000,16.2,95,15.3,922.4,0,83,7.5,17,21.9,0.328
1641261600,16.1,94,15.1,922.9,0,57,8,18,21.8,0.328
1641265200,17.3,84,14.5,923.5,0,15,9.4,18,21.7,0.328
1641268800,20,67,13.6,923.6,0,0,10.4,20,21.7,0.327
1641272400,22.3,52,12,923.8,0,0,11.6,22,21.8,0.327
1641276000,23.9,43,10.6,923.7,0,0,11.4,24,22,0.327
1641279600,24.8,39,9.8,922.6,0,0,10.8,26,22.3,0.326
1641283200,25.5,36,9.4,921.8,0,0,10.2,23,22.6,0.326
1641286800,25.8,35,9.2,920.9,0,0,9.1,18,22.9,0.326
1641290400,25.7,35,9.2,919.9,0,0,8.4,10,23.2,0.325
1641294000,25.2,36,9.2,920.3,0,0,8.4,10,23.4,0.325
1641297600,24,40,9.7,920.4,0,0,7.2,3,23.5,0.325
1641301200,21.7,49,10.5,921,0,0,7.6,360,23.5,0.325
1641304800,20.1,57,11.3,921.4,0,0,8.3,360,23.5,0.325
1641308400,18.9,64,12,921.5,0,0,9.4,356,23.4,0.325
1641312000,18,70,12.6,922,0,0,10.2,352,23.3,0.325
1641315600,17.2,76,13,921.7,0,0,10.7,346,23.1,0.325
1641319200,16.4,83,13.5,921.7,0,0,11.1,347,22.9,0.325
1641322800,15.9,87,13.7,921.5,0,0,11,349,22.8,0.325
1641326400,15.5,92,14.2,921,0,16,10.9,354,22.6,0.325
1641330000,15.3,95,14.5,920.8,0,71,11.2,358,22.4,0.325
1641333600,15.2,96,14.6,920.8,0,87,11.3,353,22.2,0.325
1641337200,15.3,95,14.5,921.2,0,90,9.7,360,22,0.325
1641340800,14.9,97,14.4,921.3,0,89,8.6,2,21.8,0.325
1641344400,14.6,97,14.1,922.2,0,81,7.6,5,21.7,0.325
1641348000,14.8,93,13.7,922.6,0,88,7.3,11,21.5,0.325
1641351600,16.4,82,13.4,922.9,0,8,6.9,6,21.4,0.325
1641355200,19.6,67,13.3,923.1,0,1,4.7,356,21.4,0.325
1641358800,22.1,53,12,923.4,0,5,3.2,360,21.6,0.324
1641362400,23.8,45,11.3,923.7,0,18,1.4,360,21.8,0.324
1641366000,24.8,42,11.1,922.5,0,20,0.7,270,22.1,0.324
1641369600,25.6,39,10.6,921.9,0,3,1.5,225,22.5,0.323
1641373200,26,37,10.3,921,0,0,2.1,211,22.8,0.323
1641376800,26.1,36,10,920.4,0,0,3.1,216,23.2,0.322
1641380400,25.8,36,9.8,920.5,0,1,3.3,221,23.4,0.322
1641384000,25.1,38,9.9,920.8,0,3,3.1,234,23.6,0.322
1641387600,23.4,45,10.7,921.3,0,9,4.5,241,23.6,0.322
1641391200,21.2,53,11.4,921.2,0,11,1.8,323,23.6,0.322
1641394800,19.5,61,11.7,921.3,0,5,4.7,4,23.5,0.322
1641398400,18.4,67,12.2,921.4,0,2,6.8,360,23.4,0.322
1641402000,17.7,73,12.8,921.7,0,0,8.4,353,23.3,0.322
1641405600,17,79,13.3,921.5,0,0,10,347,23.1,0.322
1641409200,16.7,84,14,921.4,0,4,11.2,345,22.9,0.322
1641412800,16.4,89,14.6,920.6,0,15,11.9,346,22.7,0.322
1641416400,16.1,94,15.2,920.2,0,40,11.5,346,22.5,0.322
1641420000,16.1,96,15.5,919.8,0,79,11,341,22.4,0.322
1641423600,16.1,97,15.7,920.1,0,94,11.6,338,22.2,0.322
1641427200,16.2,96,15.6,920.9,0,87,9.8,343,22,0.322
1641430800,16.3,95,15.5,921.4,0,93,8.8,351,21.9,0.322
1641434400,16.3,94,15.4,922.2,0,86,8.7,355,21.8,0.322
1641438000,17.2,87,15,922.3,0,53,8.7,355,21.7,0.322
1641441600,19.4,74,14.6,922.5,0,8,7,348,21.7,0.322
1641445200,22.5,58,13.9,922.6,0,10,6.6,338,21.8,0.322
1641448800,24.6,47,12.6,922.6,0,17,6.4,333,22.1,0.321
1641452400,25.7,43,12.1,921.6,0,18,6.3,329,22.4,0.321
1641456000,26.4,40,11.9,920.4,0,20,6.1,315,22.7,0.32
1641459600,26.8,39,11.8,919.7,0,13,6.7,306,23,0.32
1641463200,26.7,40,11.8,918.8,0,3,6.3,301,23.4,0.32
1641466800,26.3,41,11.8,918.9,0,11,6.8,295,23.6,0.319
1641470400,25.2,45,12.3,919.3,0,7,6.2,291,23.8,0.319
1641474000,22.9,54,13.1,919.8,0,15,7,291,23.8,0.319
1641477600,21.3,62,13.8,920.2,0,9,7.8,304,23.8,0.319
1641481200,20.1,68,14,920.5,0,5,8.9,317,23.7,0.319
1641484800,19.2,72,14.1,920.9,0,2,10.1,325,23.6,0.319
1641488400,18.5,76,14.1,920.7,0,1,10.8,330,23.5,0.319
1641492000,17.8,80,14.3,920.2,0,0,11.4,332,23.3,0.319
1641495600,17.6,87,15.4,920.3,0,5,11.8,333,23.2,0.319
1641499200,17.3,93,16.1,919.7,0,34,12.1,333,23,0.319
1641502800,17.3,96,16.6,919.6,0,68,12.1,333,22.9,0.319
1641506400,17.6,94,16.6,919.7,0,79,12.2,326,22.7,0.319
1641510000,17.7,93,16.6,919.8,0,74,12.4,324,22.6,0.319
1641513600,17.7,93,16.6,920.8,0,86,11.3,323,22.4,0.319
1641517200,17.6,93,16.5,921.3,0,86,11.8,322,22.3,0.319
1641520800,17.7,92,16.4,922.2,0,73,11.6,324,22.2,0.319
1641524400,19,83,16,922.6,0,36,13.5,318,22.1,0.319
1641528000,20.8,71,15.4,922.7,0,32,12.9,306,22.1,0.319
1641531600,22.9,61,15,923.2,0,35,10.8,300,22.3,0.319
1641535200,24.7,52,14.2,923.2,0,40,10,300,22.5,0.319
1641538800,25.5,47,13.4,922.1,0,44,10.3,299,22.7,0.318
1641542400,26.1,44,12.8,921.3,0,37,10.5,297,23,0.318
1641546000,26.6,43,12.9,920.3,0,33,10,291,23.3,0.318
1641549600,26.5,43,12.8,919.3,0,31,10,283,23.6,0.317
1641553200,25.9,43,12.5,919.2,0,28,10,283,23.8,0.317
1641556800,24.8,47,12.8,919.9,0,35,8.8,289,24,0.317
1641560400,22.8,55,13.2,920.5,0,36,8.4,295,24,0.317
1641564000,21.5,61,13.5,921,0,20,8.6,303,24,0.317
1641567600,20.5,65,13.7,921.2,0,14,8.8,305,23.9,0.317
1641571200,19.9,67,13.7,921.5,0,8,9.2,309,23.8,0.317
1641574800,19.1,71,13.7,921.5,0,6,10.9,314,23.7,0.317
1641578400,18.4,77,14.4,921.3,0,5,12.8,320,23.5,0.317
1641582000,18.3,87,16.1,921.3,0,35,14.5,325,23.4,0.317
1641585600,17.9,94,17,920.9,0,74,14.1,328,23.2,0.317
1641589200,17.8,97,17.2,920.4,0,81,13.9,329,23.1,0.317
1641592800,17.8,97,17.3,920.2,0,86,14.2,324,22.9,0.317
1641596400,17.5,98,17.2,920.2,0,78,13.1,323,22.8,0.317
1641600000,17.5,97,17,920.7,0,69,10.2,328,22.7,0.317
1641603600,17.6,95,16.8,921.4,0,64,9,331,22.5,0.317
1641607200,17.7,94,16.7,922.3,0,36,8.9,333,22.4,0.317
1641610800,18.6,86,16.3,922.8,0,36,10.7,320,22.4,0.317
1641614400,20.5,74,15.7,923.3,0,31,9.4,310,22.4,0.317
1641618000,22.6,63,15.3,923.9,0,26,8.5,306,22.5,0.317
1641621600,24.2,56,14.9,923.6,0,22,6.9,309,22.7,0.317
1641625200,25.4,48,13.6,922.6,0,47,5.2,304,23,0.316
1641628800,26.3,44,13,921.8,0,98,5.4,290,23.3,0.316
1641632400,26.5,42,12.6,921,0,78,6.6,279,23.5,0.316
1641636000,26.1,43,12.5,920.2,0,78,8.4,263,23.7,0.315
1641639600,25.6,45,12.9,920.3,0,47,8,265,23.9,0.315
1641643200,24.7,49,13.3,920.7,0,40,7.9,267,24,0.315
1641646800,23.4,55,13.8,921.2,0,43,6.5,276,24,0.315
1641650400,22.3,61,14.3,921.5,0,41,6.8,295,24,0.315
1641654000,21.2,66,14.5,921.5,0,29,7.9,317,24,0.315
1641657600,20.5,69,14.6,921.9,0,17,10.5,329,23.9,0.315
1641661200,19.3,76,15,921.5,0,9,12.6,333,23.8,0.315
1641664800,18.4,84,15.7,920.9,0,4,13.7,337,23.6,0.315
1641668400,18.2,89,16.3,920.7,0,37,14.2,339,23.5,0.315
1641672000,17.9,94,16.8,920.1,0,69,13.4,340,23.3,0.315
1641675600,18,93,16.9,919.8,0,83,12.8,338,23.2,0.315
1641679200,18,93,16.9,919.4,0,87,12.4,330,23.1,0.315
1641682800,18.1,92,16.9,919.2,0,82,11.7,326,22.9,0.315
1641686400,18.1,92,16.8,920.1,0,75,9.6,326,22.8,0.315
1641690000,17.8,93,16.7,920.7,0,68,9.3,324,22.7,0.315
1641693600,18,92,16.6,921.2,0,65,9.3,324,22.6,0.315
1641697200,18.8,86,16.4,921.7,0,34,10.2,318,22.5,0.315
1641700800,20.8,72,15.5,921.7,0,13,7.9,309,22.5,0.315
1641704400,22.6,62,15.1,922.1,0,8,6.8,302,22.6,0.315
1641708000,24.4,54,14.5,922.2,0,29,5.7,305,22.8,0.315
1641711600,25.9,47,13.7,921.3,0,70,5.7,305,23.1,0.314
1641715200,26,44,13,920.5,0,85,6.3,294,23.4,0.314
1641718800,26.5,42,12.6,919.6,0,59,6.6,283,23.7,0.314
1641722400,26.6,41,12.2,919,0,41,5.9,259,23.9,0.314
1641726000,26.4,41,11.9,918.7,0,39,6,253,24.1,0.313
1641729600,25.6,43,12.3,919,0,37,5.2,254,24.2,0.313
1641733200,24.1,50,12.9,919.3,0,43,5.2,254,24.3,0.313
1641736800,22.5,57,13.5,919.7,0,34,5.8,277,24.3,0.313
1641740400,21.2,63,14,919.8,0,31,7.2,307,24.2,0.313
1641744000,19.9,71,14.5,920.5,0,17,9.7,321,24.1,0.313
1641747600,19.1,78,15.1,920.5,0,8,11.9,325,24,0.313
1641751200,18.3,84,15.6,920.3,0,3,12.5,327,23.8,0.313
1641754800,18.1,89,16.2,920.3,0,2,11.5,328,23.7,0.313
1641758400,17.5,93,16.3,919.6,0,1,10.3,331,23.5,0.313
1641762000,17.1,95,16.4,919.2,0,1,8.4,335,23.3,0.313
1641765600,16.8,96,16.2,919.1,0,14,8.1,328,23.1,0.313
1641769200,16.5,97,16.1,918.7,0,56,7.5,325,22.9,0.313
1641772800,16.5,98,16.2,919.4,0,59,7.7,323,22.8,0.313
1641776400,16.6,98,16.3,920.1,0,65,7.3,327,22.6,0.313
1641780000,17,96,16.4,921.1,0,82,7.3,327,22.5,0.313
1641783600,18.8,87,16.5,921.8,0,58,6.2,306,22.4,0.313
1641787200,21.5,73,16.4,922,0,26,6.2,291,22.4,0.313
1641790800,24,58,15.3,921.9,0,29,7.6,275,22.6,0.313
1641794400,25.6,49,14.1,922,0,38,6.2,263,22.8,0.313
1641798000,26.6,45,13.8,921,0,48,4.3,275,23.1,0.313
1641801600,27.3,42,13.1,920.3,0,46,4.7,279,23.4,0.312
1641805200,27.5,40,12.7,919.2,0,43,5.6,285,23.8,0.312
1641808800,27.3,40,12.3,918.8,0,23,6.6,279,24.1,0.312
1641812400,26.7,42,12.5,918.7,0,28,8.3,288,24.3,0.311
1641816000,25.6,47,13.4,919.2,0,28,10,296,24.4,0.311
1641819600,23.9,54,14.1,920.1,0,22,10.1,305,24.5,0.311
1641823200,22.6,60,14.5,920.4,0,21,10.7,310,24.4,0.311
1641826800,21.5,65,14.7,920.8,0,15,11.2,312,24.4,0.311
1641830400,20.5,70,14.8,921.3,0,8,11.5,316,24.3,0.311
1641834000,19.7,75,15.1,921.3,0,9,11.1,324,24.2,0.311
1641837600,18.9,80,15.4,920.5,0,11,11.1,331,24.1,0.311
1641841200,18.7,84,15.8,920.6,0,4,10.6,336,23.9,0.311
1641844800,18.2,88,16.1,919.7,0,7,10,339,23.7,0.311
1641848400,17.6,92,16.2,919.3,0,5,9.4,337,23.6,0.311
1641852000,17,95,16.3,918.9,0,9,8,333,23.4,0.311
1641855600,16.6,97,16.1,918.9,0,58,6.9,332,23.2,0.311
1641859200,16.4,97,16,919.7,0,45,6.3,329,23,0.311
1641862800,16.1,98,15.9,919.9,0,38,5.8,330,22.8,0.311
1641866400,16.6,97,16.1,920.9,0,60,7.1,330,22.7,0.311
1641870000,18.4,87,16.2,921.5,0,5,5.9,322,22.6,0.311
1641873600,21.2,70,15.5,921.9,0,0,6.8,302,22.6,0.311
1641877200,23.6,56,14.3,922.2,0,0,7.3,290,22.7,0.311
1641880800,25.5,47,13.5,922.3,0,0,7.4,284,22.9,0.311
1641884400,26.7,42,12.7,921.5,0,1,7.3,281,23.2,0.311
1641888000,27.4,40,12.5,920.5,0,8,7.3,279,23.6,0.31
1641891600,27.7,38,12.2,919.7,0,8,7.2,270,23.9,0.31
1641895200,27.6,38,12.1,918.9,0,7,7.4,256,24.2,0.31
1641898800,27.2,39,12.1,918.6,0,22,7.5,253,24.4,0.309
1641902400,26.3,42,12.3,919.2,0,25,5.9,256,24.6,0.309
1641906000,24.2,50,13.1,919.4,0,11,6.9,264,24.7,0.309
1641909600,22.8,56,13.6,919.7,0,13,7.8,283,24.6,0.309
1641913200,21.7,61,13.9,920.3,0,10,6.9,298,24.6,0.309
1641916800,20.8,66,14.2,920.4,0,3,8.4,313,24.5,0.309
1641920400,20,71,14.6,920,0,2,10,319,24.4,0.309
1641924000,19.4,78,15.4,919.7,0,2,10.8,323,24.2,0.309
1641927600,18.8,85,16.1,919.4,0,5,11.4,325,24.1,0.309
1641931200,18.6,91,17,918.6,0,22,10.3,324,23.9,0.309
1641934800,18.4,95,17.5,918.3,0,42,9.7,318,23.8,0.309
1641938400,18.2,97,17.7,918.3,0,58,6.4,308,23.6,0.309
1641942000,18.2,97,17.7,918.6,0,57,5.4,318,23.5,0.309
1641945600,17.7,99,17.5,919.3,0,56,5.1,321,23.3,0.309
1641949200,17.8,99,17.6,919.9,0,33,5.4,323,23.1,0.309
1641952800,17.9,98,17.7,920.6,0,27,6.1,320,23,0.309
1641956400,19.9,83,17,921.3,0,15,8.4,290,22.9,0.309
1641960000,22,71,16.6,921.4,0,20,9.4,272,23,0.309
